id,refseq,gene,chrom,start,end
NP_064502,NP_064502,LARS,5,145492601,145562223
NP_061862,NP_061862,RBM27,5,145583113,145718814
NP_001035095,NP_001035095,TCERG1,5,145826874,145891524
NP_001184223,NP_001184223,DPYSL3,5,146770374,146889619
NP_001883,NP_001883,CSNK1A1,5,148871760,148931007
NP_741960,NP_741960,CAMK2A,5,149599054,149669854
NP_001128715,NP_001128715,TCOF1,5,149737202,149779871
NP_001128716,NP_001128716,TCOF1,5,149737202,149779871
NP_004346,NP_004346,CD74,5,149781200,149792492
NP_001020330,NP_001020330,CD74,5,149781200,149792492
NP_009217,NP_009217,SYNPO,5,149980642,150038782
NP_001159681,NP_001159681,SYNPO,5,149980642,150038782
NP_002075,NP_002075,GPX3,5,150400124,150408554
NP_001146,NP_001146,ANXA6,5,150480273,150537443
NP_000396,NP_000396,GM2A,5,150591711,150650001
NP_003109,NP_003109,SPARC,5,151040657,151066726
NP_004036,NP_004036,ATOX1,5,151121877,151152093
NP_005745,NP_005745,G3BP1,5,151150606,151192346
NP_056130,NP_056130,LARP1,5,154092462,154197167
NP_056280,NP_056280,GEMIN5,5,154266976,154317769
NP_001032410,NP_001032410,CYFIP2,5,156693089,156822606
NP_001182485,NP_001182485,CLINT1,5,157212751,157286183
NP_055481,NP_055481,CLINT1,5,157212751,157286183
NP_003305,NP_003305,TTC1,5,159436120,159492550
NP_037415,NP_037415,MAT2B,5,162930120,162946342
NP_004937,NP_004937,DOCK2,5,169064251,169510386
NP_002511,NP_002511,NPM1,5,170814120,170838141
NP_005981,NP_005981,STK10,5,171469077,171615390
NP_001017995,NP_001017995,SH3PXD2B,5,171752185,171881527
NP_001026881,NP_001026881,ERGIC1,5,172261278,172379688
NP_057177,NP_057177,RPL26L1,5,172385732,172396774
NP_073591,NP_073591,SFXN1,5,174904065,174956745
NP_115737,NP_115737,THOC3,5,175344876,175461683
NP_009028,NP_009028,CLTB,5,175819456,175843570
NP_006807,NP_006807,LMAN2,5,176758563,176778853
NP_000496,NP_000496,F12,5,176829141,176836577
NP_004386,NP_004386,DBN1,5,176883609,176901402
NP_976227,NP_976227,PDLIM7,5,176910395,176924607
NP_005442,NP_005442,PDLIM7,5,176910395,176924607
NP_059980,NP_059980,TMED9,5,177019159,177023125
NP_079434,NP_079434,RUFY1,5,178977559,179037027
NP_001019820,NP_001019820,CANX,5,179105629,179157926
NP_003891,NP_003891,SQSTM1,5,179233388,179265078
NP_055858,NP_055858,TBC1D9B,5,179289066,179334859
NP_001491,NP_001491,GMDS,6,1624041,2245926
NP_064520,NP_064520,WRNIP1,6,2765648,2787186
NP_109591,NP_109591,SERPINB1,6,2832566,2842240
NP_004146,NP_004146,SERPINB9,6,2887500,2903514
NP_004559,NP_004559,SERPINB6,6,2948393,2972090
NP_004323,NP_004323,BPHL,6,3118608,3153812
NP_001060,NP_001060,TUBB2A,6,3153903,3157760
NP_821080,NP_821080,TUBB2B,6,3224495,3231964
NP_003904,NP_003904,PRPF4B,6,4021501,4065217
NP_000120,NP_000120,F13A1,6,6144318,6321246
NP_003135,NP_003135,SSR1,6,7268539,7347679
NP_004406,NP_004406,DSP,6,7541808,7586950
NP_110437,NP_110437,TXNDC5,6,7881483,8026646
NP_004271,NP_004271,EEF1E1,6,8073593,8102811
NP_036373,NP_036373,SIRT5,6,13574816,13614790
NP_115498,NP_115498,DTNBP1,6,15523032,15663289
NP_006868,NP_006868,GMPR,6,16238811,16295780
NP_006357,NP_006357,CAP2,6,17393447,17558023
NP_005115,NP_005115,NUP153,6,17615269,17706656
NP_000358,NP_000358,TPMT,6,18128542,18155305
NP_003463,NP_003463,DEK,6,18224099,18265054
NP_001071,NP_001071,ALDH5A1,6,24495080,24537435
NP_005316,NP_005316,HIST1H1A,6,26017260,26018040
NP_005310,NP_005310,HIST1H1C,6,26055968,26056699
NP_005314,NP_005314,HIST1H1T,6,26107640,26108364
NP_005312,NP_005312,HIST1H1E,6,26156559,26157343
NP_005311,NP_005311,HIST1H1D,6,26234440,26235216
NP_006344,NP_006344,HMGN4,6,26538633,26546482
NP_005313,NP_005313,HIST1H1B,6,27834570,27835359
NP_003526,NP_003526,HIST1H3J,6,27858093,27860884
NP_002107,NP_002107,HLA-A,6,29909037,29913661
NP_001229687,NP_001229687,HLA-A,6,29909037,29913661
NP_005507,NP_005507,HLA-E,6,30457244,30461982
NP_005266,NP_005266,GNL1,6,30509154,30524951
NP_001020262,NP_001020262,ABCF1,6,30539153,30564956
NP_821133,NP_821133,TUBB,6,30687978,30693203
NP_005794,NP_005794,FLOT1,6,30695486,30710510
NP_054700,NP_054700,DDR1,6,30844198,30867933
NP_002108,NP_002108,HLA-C,6,31236526,31239907
NP_005505,NP_005505,HLA-B,6,31321649,31324965
NP_001614,NP_001614,AIF1,6,31582961,31584798
NP_039268,NP_039268,DDAH2,6,31694815,31698394
NP_001279,NP_001279,CLIC1,6,31698358,31707540
NP_006286,NP_006286,VARS,6,31745295,31763730
NP_005518,NP_005518,HSPA1L,6,31777396,31783437
NP_079532,NP_079532,EHMT2,6,31847536,31865464
NP_000054,NP_000054,C2,6,31865562,31913449
NP_001701,NP_001701,CFB,6,31895475,31919861
NP_008860,NP_008860,SKIV2L,6,31926857,31937532
NP_061978,NP_061978,TNXB,6,32008931,32083111
NP_002577,NP_002577,PBX2,6,32152512,32157963
NP_061984,NP_061984,HLA-DRA,6,32407619,32412823
NP_002116,NP_002116,HLA-DRB5,6,32485120,32498064
NP_002115,NP_002115,HLA-DRB1,6,32546546,32557625
NP_000535,NP_000535,TAP2,6,32789610,32806557
NP_683720,NP_683720,PSMB8,6,32808494,32812480
NP_002791,NP_002791,PSMB9,6,32811913,32827362
NP_000584,NP_000584,TAP1,6,32812986,32821755
NP_001186385,NP_001186385,BRD2,6,32936437,32949282
NP_291032,NP_291032,HLA-DPA1,6,33032346,33048552
NP_002112,NP_002112,HLA-DPB1,6,33043703,33054978
NP_055049,NP_055049,HSD17B8,6,33172419,33174608
NP_002922,NP_002922,RING1,6,33176272,33180499
NP_055075,NP_055075,PFDN6,6,33257079,33266178
NP_757345,NP_757345,TAPBP,6,33267471,33282164
NP_001341,NP_001341,DAXX,6,33286335,33297046
NP_002254,NP_002254,KIFC1,6,33359313,33377701
NP_057005,NP_057005,CUTA,6,33384219,33386094
NP_002215,NP_002215,ITPR3,6,33588142,33664351
NP_851853,NP_851853,LEMD2,6,33738979,33756913
NP_665908,NP_665908,HMGA1,6,34204650,34214008
NP_006694,NP_006694,NUDT3,6,34247456,34360451
NP_056060,NP_056060,ANKS1A,6,34857042,35059179
NP_071330,NP_071330,DEF6,6,35265595,35289548
NP_009035,NP_009035,RPL10A,6,35436185,35438562
NP_004108,NP_004108,FKBP5,6,35541362,35696360
NP_001306,NP_001306,MAPK14,6,35995488,36079013
NP_620581,NP_620581,MAPK14,6,35995488,36079013
NP_002745,NP_002745,MAPK13,6,36095586,36107842
NP_057143,NP_057143,PPIL1,6,36822603,36842800
NP_055156,NP_055156,MTCH1,6,36935917,36954074
NP_006699,NP_006699,GLO1,6,38643701,38670917
NP_003183,NP_003183,TBCC,6,42712219,42714558
NP_940888,NP_940888,RPL7L1,6,42847356,42857663
NP_006236,NP_006236,PPP2R5D,6,42952237,42980080
NP_055595,NP_055595,CUL7,6,43005355,43021683
NP_958930,NP_958930,KLC4,6,43008515,43042837
NP_002812,NP_002812,PTK7,6,43044006,43129457
NP_065801,NP_065801,XPO5,6,43490072,43543812
NP_004946,NP_004946,SLC29A1,6,44187242,44201888
NP_031381,NP_031381,HSP90AB1,6,44214824,44221620
NP_065796,NP_065796,AARS2,6,44267391,44281063
NP_055751,NP_055751,ENPP4,6,46097730,46114436
NP_036252,NP_036252,CD2AP,6,47445525,47594999
NP_000246,NP_000246,MUT,6,49398073,49430904
NP_620061,NP_620061,PGK2,6,49753366,49755053
NP_002379,NP_002379,MCM3,6,52128807,52149679
NP_000837,NP_000837,GSTA2,6,52614897,52628367
NP_665683,NP_665683,GSTA1,6,52656462,52668708
NP_001489,NP_001489,GCLC,6,53362139,53481768
NP_060684,NP_060684,LRRC1,6,53659295,53788919
NP_004273,NP_004273,BAG2,6,57037124,57054631
NP_899050,NP_899050,RAB23,6,57053607,57087078
NP_055968,NP_055968,PHF3,6,64345725,64489229
NP_001393,NP_001393,EEF1A1,6,74225473,74233520
NP_598000,NP_598000,CD109,6,74405508,74538040
NP_004361,NP_004361,COL12A1,6,75794042,75915767
NP_001856,NP_001856,COX7A2,6,75947391,75960039
NP_004990,NP_004990,MYO6,6,76458909,76629254
NP_060404,NP_060404,PHIP,6,79645584,79787953
NP_001188292,NP_001188292,HMGN3,6,79910962,79944406
NP_000047,NP_000047,BCKDHB,6,80816364,81055987
NP_056414,NP_056414,PGM3,6,83870869,83903655
NP_002386,NP_002386,ME1,6,83920108,84140797
NP_002517,NP_002517,NT5E,6,86159809,86205500
NP_006363,NP_006363,SYNCRIP,6,86318053,86353510
NP_006819,NP_006819,ASCC3,6,100956070,101329248
NP_002717,NP_002717,PREP,6,105725440,105850959
NP_009145,NP_009145,SEC63,6,108188960,108279393
NP_003786,NP_003786,SNX3,6,108532426,108582464
NP_001098677,NP_001098677,LAMA4,6,112429963,112576141
NP_002347,NP_002347,MARCKS,6,114178541,114184648
NP_001518,NP_001518,HDAC2,6,114254192,114332472
NP_689942,NP_689942,NT5DC1,6,116422012,116570660
NP_002260,NP_002260,KPNA5,6,117002350,117063029
NP_001017408,NP_001017408,GOPC,6,117639374,117923691
NP_001003395,NP_001003395,TPD52L1,6,125440195,125585553
NP_001132982,NP_001132982,ECHDC1,6,127609855,127664754
NP_277050,NP_277050,ARHGAP18,6,129897277,130031370
NP_001422,NP_001422,EPB41L2,6,131160487,131384462
NP_001186317,NP_001186317,EPB41L2,6,131160487,131384462
NP_006199,NP_006199,ENPP1,6,132129156,132216295
NP_003560,NP_003560,STX7,6,132767006,132834337
NP_006611,NP_006611,HBS1L,6,135281516,135424194
NP_055554,NP_055554,BCLAF1,6,136578001,136610989
NP_001070908,NP_001070908,BCLAF1,6,136578001,136610989
NP_003971,NP_003971,MAP7,6,136663875,136871957
NP_055135,NP_055135,HEBP2,6,138724668,138743334
NP_057569,NP_057569,VTA1,6,142468367,142545826
NP_114409,NP_114409,FUCA2,6,143815948,143832827
NP_112577,NP_112577,SF3B5,6,144416018,144416754
NP_009055,NP_009055,UTRN,6,144606837,145174170
NP_001229697,NP_001229697,MTHFD1L,6,151186685,151423023
NP_056255,NP_056255,MTHFD1L,6,151186685,151423023
NP_005091,NP_005091,AKAP12,6,151561134,151679692
NP_892006,NP_892006,SYNE1,6,152442819,152958936
NP_149062,NP_149062,SYNE1,6,152442819,152958936
NP_057308,NP_057308,SNX9,6,158244296,158366109
NP_001019636,NP_001019636,SOD2,6,160090089,160183561
NP_005882,NP_005882,ACAT2,6,160181360,160200144
NP_110379,NP_110379,TCP1,6,160199530,160210781
NP_054880,NP_054880,MRPL18,6,160210844,160219468
NP_000867,NP_000867,IGF2R,6,160390131,160534539
NP_000292,NP_000292,PLG,6,161123270,161174347
NP_006766,NP_006766,QKI,6,163835032,163999628
NP_003721,NP_003721,RNASET2,6,167342992,167370679
NP_001193937,NP_001193937,MLLT4,6,168227602,168372703
NP_003238,NP_003238,THBS2,6,169615875,169654139
NP_060272,NP_060272,HEATR2,7,766338,829190
NP_003742,NP_003742,EIF3B,7,2393721,2420380
NP_001032242,NP_001032242,FOXK1,7,4683388,4811074
NP_001092,NP_001092,ACTB,7,5566782,5603415
NP_003079,NP_003079,FSCN1,7,5632439,5646286
NP_008839,NP_008839,RAC1,7,6414154,6443608
NP_061485,NP_061485,RAC1,7,6414154,6443608
NP_002938,NP_002938,RPA3,7,7676149,7758238
NP_002480,NP_002480,NDUFA4,7,10971578,10979883
NP_054757,NP_054757,BZW2,7,16685756,16746148
NP_787082,NP_787082,PRPS1L1,7,18066405,18067486
NP_002501,NP_002501,GPNMB,7,23275586,23314727
NP_006538,NP_006538,IGF2BP3,7,23349828,23510086
NP_037425,NP_037425,TRA2A,7,23544399,23571660
NP_004394,NP_004394,DFNA5,7,24737972,24809244
NP_061820,NP_061820,CYCS,7,25159710,25164980
NP_112533,NP_112533,HNRNPA2B1,7,26229547,26241149
NP_009207,NP_009207,CBX3,7,26240782,26252976
NP_689953,NP_689953,HIBADH,7,27565061,27702614
NP_061902,NP_061902,CPVL,7,29034847,29235067
NP_001138985,NP_001138985,SCRN1,7,29959719,30029905
NP_002038,NP_002038,GARS,7,30634297,30673649
NP_009201,NP_009201,FKBP9,7,32997017,33046543
NP_001779,NP_001779,SEPT_7,7,35840542,35944917
NP_001011553,NP_001011553,SEPT_7,7,35840542,35944917
NP_055615,NP_055615,ELMO1,7,36893961,37488852
NP_005393,NP_005393,RALA,7,39663082,39747723
NP_000703,NP_000703,BLVRA,7,43798279,43846939
NP_001014436,NP_001014436,DBNL,7,44084239,44109055
NP_001116428,NP_001116428,DBNL,7,44084239,44109055
NP_000281,NP_000281,PGAM2,7,44102326,44105186
NP_001120,NP_001120,AEBP1,7,44143960,44154161
NP_006221,NP_006221,POLD2,7,44154286,44163957
NP_006546,NP_006546,YKT6,7,44240567,44253893
NP_742081,NP_742081,CAMK2B,7,44256749,44374176
NP_056147,NP_056147,NUDCD3,7,44418720,44530479
NP_061955,NP_061955,DDX56,7,44605016,44614650
NP_872353,NP_872353,TMED4,7,44617493,44621886
NP_002532,NP_002532,OGDH,7,44646171,44748665
NP_066953,NP_066953,PPIA,7,44836279,44864163
NP_958844,NP_958844,H2AFV,7,44866390,44887682
NP_150093,NP_150093,PURB,7,44915896,44924960
NP_149043,NP_149043,MYO1G,7,45002261,45018697
NP_004740,NP_004740,TBRG4,7,45139699,45151646
NP_073585,NP_073585,TNS3,7,47314752,47622156
NP_061167,NP_061167,LANCL2,7,55433141,55501435
NP_001474,NP_001474,GBAS,7,56019486,56067874
NP_057053,NP_057053,MRPS17,7,56019512,56024192
NP_001753,NP_001753,CCT6A,7,56119323,56131682
NP_056226,NP_056226,SUMF2,7,56131695,56148363
NP_001035934,NP_001035934,SUMF2,7,56131695,56148363
NP_057223,NP_057223,CHCHD2,7,56169262,56174269
NP_000039,NP_000039,ASL,7,65540785,65558545
NP_057122,NP_057122,SBDS,7,66452664,66460588
NP_115784,NP_115784,BAZ1B,7,72854728,72936608
NP_036585,NP_036585,TBL2,7,72983262,72993121
NP_683710,NP_683710,ABHD11,7,73150424,73153197
NP_001297,NP_001297,CLDN3,7,73183328,73184600
NP_071496,NP_071496,EIF4H,7,73588575,73611431
NP_852136,NP_852136,RFC2,7,73645829,73668774
NP_127494,NP_127494,GTF2I,7,74071994,74175026
NP_000256,NP_000256,NCF1,7,74188309,74203659
NP_005329,NP_005329,HIP1,7,75162621,75368280
NP_000932,NP_000932,POR,7,75528518,75616173
NP_005909,NP_005909,MDH2,7,75677369,75696826
NP_001531,NP_001531,HSPB1,7,75931861,75933612
NP_036611,NP_036611,YWHAG,7,75956116,75988348
NP_006673,NP_006673,FGL2,7,76822688,76829143
NP_002826,NP_002826,PTPN12,7,77166592,77269388
NP_002060,NP_002060,GNAI1,7,79763271,79848718
NP_003121,NP_003121,SRI,7,87834433,87856308
NP_000777,NP_000777,CYP51A1,7,91741465,91772266
NP_001180236,NP_001180236,SAMD9,7,92728829,92747336
NP_689916,NP_689916,SAMD9L,7,92759368,92777682
NP_060137,NP_060137,CCDC132,7,92861653,92988338
NP_000080,NP_000080,COL1A2,7,94023873,94060544
NP_000437,NP_000437,PON1,7,94926988,95025673
NP_000296,NP_000296,PON2,7,95034175,95064510
NP_055066,NP_055066,SLC25A13,7,95749532,95951459
NP_597680,NP_597680,ASNS,7,97481430,97501854
NP_006400,NP_006400,ARPC1A,7,98923521,98985787
NP_005711,NP_005711,ARPC1B,7,98971872,98992424
NP_003901,NP_003901,BUD31,7,99006264,99017239
NP_001176,NP_001176,AZGP1,7,99564343,99573780
NP_005907,NP_005907,MCM7,7,99690351,99699563
NP_002584,NP_002584,PCOLCE,7,100199800,100205798
NP_003293,NP_003293,TRIP6,7,100464760,100471076
NP_001075,NP_001075,PLOD3,7,100849258,100861701
NP_057152,NP_057152,FIS1,7,100882739,100895597
NP_001154482,NP_001154482,ARMC10,7,102715328,102740205
NP_001154485,NP_001154485,ARMC10,7,102715328,102740205
NP_004270,NP_004270,PMPCB,7,102937869,102969958
NP_002794,NP_002794,PSMC2,7,102984701,103009842
NP_061915,NP_061915,PUS7,7,105080108,105162714
NP_874384,NP_874384,SYPL1,7,105730949,105753022
NP_002727,NP_002727,PRKAR2B,7,106685094,106802256
NP_006339,NP_006339,COG5,7,106842000,107204959
NP_061332,NP_061332,BCAP29,7,107220422,107269615
NP_000099,NP_000099,DLD,7,107531415,107572175
NP_002282,NP_002282,LAMB1,7,107564244,107643700
NP_056456,NP_056456,TES,7,115850547,115898837
NP_001744,NP_001744,CAV1,7,116164839,116201233
NP_006127,NP_006127,CAPZA2,7,116451124,116562103
NP_055703,NP_055703,FAM3C,7,120988905,121036418
NP_004991,NP_004991,NDUFA5,7,123177051,123198309
NP_055205,NP_055205,SND1,7,127292234,127732661
NP_060547,NP_060547,RBM28,7,127937738,127983962
NP_001210,NP_001210,CALU,7,128379346,128411861
NP_001124146,NP_001124146,CALU,7,128379346,128411861
NP_001449,NP_001449,FLNC,7,128470431,128499328
NP_036602,NP_036602,TNPO3,7,128594948,128695198
NP_003335,NP_003335,UBE2H,7,129470572,129592789
NP_005388,NP_005388,PODXL,7,131185021,131242976
NP_060282,NP_060282,CHCHD3,7,132469629,132766848
NP_068579,NP_068579,EXOC4,7,132937829,133751342
NP_001619,NP_001619,AKR1B1,7,134127102,134144036
NP_001715,NP_001715,BPGM,7,134331560,134364565
NP_149131,NP_149131,CALD1,7,134429003,134655479
NP_149129,NP_149129,CALD1,7,134429003,134655479
NP_149130,NP_149130,CALD1,7,134429003,134655479
NP_054868,NP_054868,WDR91,7,134868590,134896316
NP_055950,NP_055950,NUP205,7,135242667,135333505
NP_542391,NP_542391,ZC3HAV1L,7,138710452,138720775
NP_064504,NP_064504,ZC3HAV1,7,138728266,138794465
NP_001124438,NP_001124438,TBXAS1,7,139476850,139720125
NP_060708,NP_060708,AGK,7,141250989,141355044
NP_003134,NP_003134,SSBP1,7,141438121,141487722
NP_001137151,NP_001137151,GSTK1,7,142941186,142967947
NP_003452,NP_003452,ZYX,7,143078173,143088204
NP_003583,NP_003583,CUL1,7,148395006,148498128
NP_004902,NP_004902,PDIA4,7,148700154,148725733
NP_060796,NP_060796,GIMAP4,7,150264365,150271041
NP_004926,NP_004926,CDK5,7,150750899,150755617
NP_003031,NP_003031,SLC4A2,7,150754297,150773614
NP_009120,NP_009120,ABCF2,7,150904923,150924316
NP_057202,NP_057202,NUB1,7,151038785,151075535
NP_005605,NP_005605,RHEB,7,151163098,151217206
NP_001035225,NP_001035225,ACTR3B,7,152456834,152552463
NP_055486,NP_055486,UBE3C,7,156931607,157062066
NP_490647,NP_490647,DNAJB6,7,157128075,157210133
NP_060831,NP_060831,AGPAT5,8,6565878,6617184
NP_036463,NP_036463,MSRA,8,9911778,10286401
NP_004453,NP_004453,FDFT1,8,11653082,11696818
NP_001899,NP_001899,CTSB,8,11700033,11726957
NP_006188,NP_006188,PCM1,8,17780349,17885478
NP_808592,NP_808592,ASAH1,8,17913934,17942494
NP_001684,NP_001684,ATP6V1B2,8,20054878,20084330
NP_055839,NP_055839,XPO7,8,21777180,21864096
NP_056174,NP_056174,SLC39A14,8,22224762,22291642
NP_005766,NP_005766,SORBS3,8,22402499,22433301
NP_067643,NP_067643,PDLIM2,8,22435792,22455538
NP_001099011,NP_001099011,NEFM,8,24770525,24776607
NP_001171062,NP_001171062,PPP2R2A,8,26149007,26230196
NP_001184222,NP_001184222,DPYSL2,8,26371791,26515694
NP_060716,NP_060716,CCDC25,8,27590835,27630170
NP_060561,NP_060561,ELP3,8,27947190,28048673
NP_056069,NP_056069,KIF13B,8,28924796,29120641
NP_006562,NP_006562,DCTN6,8,30013813,30041156
NP_002086,NP_002086,GTF2E2,8,30435835,30515768
NP_000628,NP_000628,GSR,8,30535583,30585443
NP_009106,NP_009106,ERLIN2,8,37594117,37616619
NP_009129,NP_009129,PROSC,8,37620111,37637283
NP_001098684,NP_001098684,ASH2L,8,37962760,38001594
NP_000028,NP_000028,ANK1,8,41510739,41754280
NP_001547,NP_001547,IKBKB,8,42128820,42189973
NP_002681,NP_002681,POLB,8,42195972,42229326
NP_001129166,NP_001129166,VDAC3,8,42249142,42263415
NP_005653,NP_005653,VDAC3,8,42249142,42263415
NP_115786,NP_115786,HOOK3,8,42752075,42885682
NP_002018,NP_002018,FNTA,8,42889337,42940931
NP_008835,NP_008835,PRKDC,8,48685669,48872743
NP_877423,NP_877423,MCM4,8,48872745,48890720
NP_003341,NP_003341,UBE2V2,8,48920960,48977268
NP_057025,NP_057025,ATP6V1H,8,54628117,54756118
NP_006747,NP_006747,TCEA1,8,54879112,54935089
NP_006321,NP_006321,LYPLA1,8,54958938,55014577
NP_054894,NP_054894,MRPL15,8,55047770,55060461
NP_001104567,NP_001104567,LYN,8,56792372,56923940
NP_002341,NP_002341,LYN,8,56792372,56923940
NP_001007071,NP_001007071,SDCBP,8,59465483,59495419
NP_001007069,NP_001007069,SDCBP,8,59465483,59495419
NP_002856,NP_002856,RAB2A,8,61429416,61536186
NP_004309,NP_004309,ASPH,8,62413116,62627155
NP_003869,NP_003869,GGH,8,63927638,63951730
NP_689971,NP_689971,YTHDF3,8,64081112,64125346
NP_060590,NP_060590,ARMC1,8,66514694,66546442
NP_055984,NP_055984,RRS1,8,67341263,67342966
NP_006828,NP_006828,COPS5,8,67955314,67996018
NP_055109,NP_055109,TRAM1,8,71485677,71520622
NP_057111,NP_057111,LACTB2,8,71547553,71581409
NP_000962,NP_000962,RPL7,8,74202506,74208024
NP_005639,NP_005639,TCEB1,8,74851404,74884522
NP_001035808,NP_001035808,GDAP1,8,75233365,75401107
NP_001020424,NP_001020424,TPD52,8,80870571,81143467
NP_001435,NP_001435,FABP5,8,82192598,82197012
NP_001433,NP_001433,FABP4,8,82390654,82395498
NP_005527,NP_005527,IMPA1,8,82570196,82598928
NP_001729,NP_001729,CA1,8,86239837,86291243
NP_000058,NP_000058,CA2,8,86376081,86393722
NP_003900,NP_003900,CPNE3,8,87497059,87573726
NP_002476,NP_002476,NBN,8,90945564,91015456
NP_001350,NP_001350,DECR1,8,91013633,91064320
NP_277047,NP_277047,TSPYL5,8,98285717,98290176
NP_848927,NP_848927,MTDH,8,98656407,98740998
NP_002371,NP_002371,MATN2,8,98881068,99048944
NP_085072,NP_085072,MATN2,8,98881068,99048944
NP_006272,NP_006272,STK3,8,99413631,99955055
NP_004365,NP_004365,COX6C,8,100885428,100906290
NP_002559,NP_002559,PABPC1,8,101698044,101735037
NP_003397,NP_003397,YWHAZ,8,101928753,101965616
NP_001035720,NP_001035720,NCALD,8,102698771,103137135
NP_001165948,NP_001165948,RRM2B,8,103216730,103251346
NP_001686,NP_001686,ATP6V1C1,8,104033291,104085279
NP_612464,NP_612464,CTHRC1,8,104383743,104395225
NP_001559,NP_001559,EIF3E,8,109213445,109447562
NP_116258,NP_116258,NUDCD1,8,110253148,110346614
NP_001180486,NP_001180486,ENY2,8,110346553,110358182
NP_003747,NP_003747,EIF3H,8,117654369,117779164
NP_006256,NP_006256,RAD21,8,117858174,117887105
NP_066933,NP_066933,COL14A1,8,121072019,121384275
NP_114415,NP_114415,TATDN1,8,125500726,125551699
NP_004996,NP_004996,NDUFB9,8,125551344,125580751
NP_055661,NP_055661,KIAA0196,8,126036502,126104082
NP_777571,NP_777571,FAM84B,8,127564687,127570638
NP_057707,NP_057707,FAM49B,8,130851839,131029375
NP_001128714,NP_001128714,NDRG1,8,134249414,134314265
NP_006549,NP_006549,KHDRBS3,8,136469700,136668965
NP_722560,NP_722560,PTK2,8,141667999,142012315
NP_443195,NP_443195,TOP1MT,8,144386554,144442149
NP_660202,NP_660202,NAPRT1,8,144656955,144660819
NP_001123525,NP_001123525,EEF1D,8,144661867,144681711
NP_001123528,NP_001123528,EEF1D,8,144661867,144681711
NP_075566,NP_075566,PYCRL,8,144686083,144691943
NP_003304,NP_003304,TSTA3,8,144694788,144700218
NP_874365,NP_874365,SCRIB,8,144873090,144897549
NP_056171,NP_056171,SCRIB,8,144873090,144897549
NP_055096,NP_055096,PUF60,8,144898514,144912029
NP_001129505,NP_001129505,PUF60,8,144898514,144912029
NP_116178,NP_116178,PARP10,8,145051321,145086940
NP_060040,NP_060040,OPLAH,8,145106167,145118735
NP_001907,NP_001907,CYC1,8,145149930,145152428
NP_056016,NP_056016,BOP1,8,145486055,145515082
NP_037423,NP_037423,CPSF1,8,145618444,145634753
NP_057292,NP_057292,VPS28,8,145649000,145653931
NP_001177387,NP_001177387,DOCK8,9,214854,465259
NP_620614,NP_620614,SMARCA2,9,2015342,2193624
NP_055693,NP_055693,KIAA0020,9,2720469,2844241
NP_057366,NP_057366,AK3,9,4711155,4742043
NP_079172,NP_079172,ERMP1,9,5765076,5833117
NP_036548,NP_036548,RANBP6,9,6011043,6015618
NP_690856,NP_690856,UHRF2,9,6413151,6507054
NP_000161,NP_000161,GLDC,9,6532464,6645650
NP_002830,NP_002830,PTPRD,9,8314246,10612723
NP_001121689,NP_001121689,PSIP1,9,15464064,15511017
NP_066967,NP_066967,PSIP1,9,15464064,15511017
NP_006561,NP_006561,RRAGA,9,19049372,19051019
NP_001001,NP_001001,RPS6,9,19375713,19380252
NP_002442,NP_002442,MTAP,9,21802542,21931646
NP_001026859,NP_001026859,PLAA,9,26904081,26947461
NP_002188,NP_002188,ACO1,9,32384618,32454767
NP_055129,NP_055129,DDX58,9,32455300,32526322
NP_001530,NP_001530,DNAJA1,9,33025209,33039905
NP_057494,NP_057494,CHMP5,9,33264940,33281977
NP_075068,NP_075068,NOL6,9,33461439,33473928
NP_002762,NP_002762,PRSS3,9,33750515,33799230
NP_060919,NP_060919,UBAP2,9,33921691,34048947
NP_001152,NP_001152,NUDT2,9,34329504,34343709
NP_009165,NP_009165,DCTN3,9,34613548,34620515
NP_000146,NP_000146,GALT,9,34638130,34651032
NP_009057,NP_009057,VCP,9,35056061,35073246
NP_038470,NP_038470,STOML2,9,35099888,35103154
NP_998839,NP_998839,TPM2,9,35681989,35691017
NP_003280,NP_003280,TPM2,9,35681989,35691017
NP_006280,NP_006280,TLN1,9,35696945,35732392
NP_115982,NP_115982,HINT2,9,35812957,35815351
NP_001824,NP_001824,CLTA,9,36190853,36304778
NP_036335,NP_036335,GRHPR,9,37422663,37436987
NP_000683,NP_000683,ALDH1B1,9,38392661,38398658
NP_001163887,NP_001163887,TJP2,9,71736209,71870124
NP_000680,NP_000680,ALDH1A1,9,75515578,75695358
NP_000691,NP_000691,ANXA1,9,75766673,75785309
NP_036515,NP_036515,OSTF1,9,77703459,77762181
NP_002063,NP_002063,GNAQ,9,80331003,80646374
NP_478059,NP_478059,PSAT1,9,80912059,80945009
NP_115683,NP_115683,C9orf64,9,86553226,86571901
NP_808800,NP_808800,GOLM1,9,88641061,88715088
NP_001167638,NP_001167638,SYK,9,93564069,93660831
NP_001167639,NP_001167639,SYK,9,93564069,93660831
NP_006406,NP_006406,SPTLC1,9,94794281,94877666
NP_038203,NP_038203,IARS,9,94972489,95056038
NP_054776,NP_054776,OGN,9,95146249,95166978
NP_060150,NP_060150,ASPN,9,95218487,95244788
NP_055427,NP_055427,FAM120A,9,96214004,96328397
NP_001121100,NP_001121100,FBP1,9,97365415,97402531
NP_003266,NP_003266,TMOD1,9,100263462,100364030
NP_002477,NP_002477,NCBP1,9,100395908,100436030
